"PROBEID"	"SYMBOL"	"REFSEQ"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"PSR1700003127.mm.1"	"2810468N07Rik"	"NR_045176"	-0.309976572333976	5.64677593701257	-2.6965532992784	0.0237133074344832	0.428828222987611	-3.35086106727195
"PSR1600007375.mm.1"	"Gm10791"	"NR_045889"	-0.268230513022363	5.99712620054328	-2.69638905575389	0.0237198031764363	0.428828222987611	-3.35111600141186
"PSR1300003410.mm.1"	"Fam120aos"	"NR_015601"	-0.295452781036841	8.53521940714346	-2.69614676288402	0.0237293890003995	0.428828222987611	-3.35149207984843
"PSR0700005260.mm.1"	"Gm10640"	"NR_046062"	-0.262858236127698	5.92806871512099	-2.69580483890206	0.0237429231664989	0.428828222987611	-3.35202279875897
"PSR0200021260.mm.1"	"Snord12"	"NR_028540"	0.440803105672721	9.04949423376406	2.69519446490062	0.0237671025581437	0.428972055984464	-3.35297018364463
"PSR0100010772.mm.1"	"4933436E23Rik"	"NR_040455"	-0.375114806496375	6.42238127231621	-2.69198266060036	0.0238947444210157	0.42907517292167	-3.35795513530887
"JUC1100006498.mm.1"	"Mir8115"	"NR_106195"	0.311076488200209	6.67637169686499	2.69128092432035	0.0239227242412542	0.42907517292167	-3.35904423242305
"PSR1300005159.mm.1"	"1810034E14Rik"	"NR_045798"	-0.248972314884227	6.10246981844728	-2.68998345509985	0.0239745442221697	0.42907517292167	-3.36105786306385
"JUC0700017960.mm.1"	"4930543E12Rik"	"NR_045978"	-0.2829730970924	9.20857103020987	-2.67914946329341	0.0244116818301233	0.430305934803984	-3.37786946755682
"JUC1200002142.mm.1"	"4930512B01Rik"	"NR_033573"	-0.346520826442699	8.29286660367127	-2.6788281050585	0.0244247700311532	0.430305934803984	-3.37836806651146
"JUC0500000764.mm.1"	"6030443J06Rik"	"NR_102315"	-0.617626606203451	6.25041660839703	-2.67878327309996	0.0244265964976311	0.430305934803984	-3.3784376246043
"JUC1500006773.mm.1"	"Gm19510"	"NR_045076"	-0.443017002038163	6.96225593155483	-2.67742621466201	0.0244819485346495	0.430305934803984	-3.3805431035776
"PSR1500018470.mm.1"	"Mir6961"	"NR_105926"	-0.245468228276236	4.59470784612819	-2.67667148320909	0.0245127873108388	0.430489549631113	-3.38171403999446
"JUC1000000722.mm.1"	"C920009B18Rik"	"NR_015465"	0.274196236245944	8.49744505701017	2.67470385206144	0.0245933698051343	0.430818738677358	-3.38476663790048
"JUC0300002808.mm.1"	"5830417I10Rik"	"NR_028359"	-0.577438949498546	5.67793973603623	-2.67307032663399	0.0246604717640789	0.430830160684482	-3.38730078516332
"PSR1900002879.mm.1"	"Mir466f-1"	"NR_030566"	-0.246767284077858	7.81066516731505	-2.67230444654808	0.0246919959808825	0.430830160684482	-3.38848888599719
"PSR1900014032.mm.1"	"4933429K18Rik"	"NR_045307"	0.212251945566794	4.28648976228189	2.67208918990215	0.0247008634069591	0.430830160684482	-3.3888228068736
"PSR0200009008.mm.1"	"E030042O20Rik"	"XR_104759"	-0.227300148022797	12.8788804033308	-2.66789112104076	0.0248744433134157	0.431841307667563	-3.39533476283294
"PSR0300020438.mm.1"	"Tspan2os"	"NR_040588"	-0.248693260355433	5.89472990880977	-2.66596539373826	0.0249544773879529	0.432394857837106	-3.39832166764869
"JUC0100011352.mm.1"	"2810408I11Rik"	"NR_038009"	-0.366195277677845	6.08376068826405	-2.6640029233612	0.025036304941792	0.432759504377422	-3.40136540318187
"JUC0100011726.mm.1"	"6030407O03Rik"	"NR_045311"	-0.469343577688189	5.80847402702912	-2.66335049465186	0.0250635684522116	0.432759504377422	-3.40237726544117
"PSR1300002024.mm.1"	"4930519D14Rik"	"NR_045975"	-0.568274049502446	4.57129632872717	-2.66285416794771	0.0250843288052189	0.432759504377422	-3.40314701444877
"JUC1100012731.mm.1"	"Platr20"	"NR_110444"	0.272480788023738	6.49542182447473	2.65989879080432	0.025208304769201	0.433340807079705	-3.4077302659047
"PSR1800006843.mm.1"	"Gm10125"	"NR_033552"	-0.236426693498803	6.67575723727012	-2.65989578846091	0.0252084310280534	0.433340807079705	-3.40773492180055
"JUC1000011264.mm.1"	"Gm20757"	"NR_046027"	-0.41958858731093	5.75618051194824	-2.65814808101738	0.0252820361195319	0.433509154711469	-3.41044511933912
"JUC1700006639.mm.1"	"2700099C18Rik"	"NR_024720"	-0.377125754002971	7.39471368661758	-2.65716560215375	0.0253235082490138	0.43357190807997	-3.4119686060781
"JUC0500009838.mm.1"	"4930519H02Rik"	"NR_045974"	-0.255508019373453	9.93877274816217	-2.65383171864945	0.0254647475456764	0.434092692125042	-3.41713799356302
"JUC1300006190.mm.1"	"4931429P17Rik"	"NR_038004"	-0.617540735338832	4.81364535247489	-2.65376530195644	0.0254675693031569	0.434092692125042	-3.41724097160379
"JUC1100014098.mm.1"	"Gm12295"	"NR_040280"	-0.539720740824825	7.17272949047993	-2.65171313385905	0.0255549120362759	0.434620751871442	-3.42042272784252
"JUC1300005038.mm.1"	"Trgv2"	NA	-0.721381060509016	4.85052121374006	-2.65134145227773	0.0255707634118053	0.434748048425514	-3.42099897607046
"JUC0500009837.mm.1"	"4930519H02Rik"	"NR_045974"	-0.60912426487499	5.28257550326522	-2.65105713433852	0.0255828955945999	0.434748048425514	-3.42143977307356
"JUC1700007299.mm.1"	"Gm5091"	"NR_046164"	-0.334605730867448	8.94260447826184	-2.64818739096786	0.0257056751627588	0.435359722749908	-3.42588871913578
"JUC1100006746.mm.1"	"2210416O15Rik"	"NR_045499"	-0.478233152473691	6.3840331737026	-2.64810828241586	0.0257090681267497	0.435359722749908	-3.42601135526288
"PSR1300009258.mm.1"	"Gpr137b-ps"	"NR_003568"	0.434779238119467	7.36406004233309	2.64723238396839	0.0257466654691803	0.435481569905502	-3.42736917626522
"JUC0500001144.mm.1"	"9530036O11Rik"	"NR_015562"	-0.398081974003854	4.67485883197404	-2.64355290867867	0.0259052086406328	0.436172553382398	-3.43307271898978
"PSR0500010507.mm.1"	"Mir7027"	"NR_105994"	-0.245872444639959	5.72448460868627	-2.64306675051547	0.0259262296811814	0.436304263977016	-3.43382626320386
"JUC1700006727.mm.1"	"4930470H14Rik"	"NR_045764"	-0.446340019167883	7.6826588714751	-2.63890959650774	0.0261066821397832	0.437438664489572	-3.4402693795716
"PSR1200009903.mm.1"	"1700101O22Rik"	"NR_045045"	-0.33338971300698	4.23333702836684	-2.63501645145009	0.0262768177931999	0.438494157765568	-3.44630254650477
"PSR1800010086.mm.1"	"2210409D07Rik"	"NR_045360"	-0.259175261620502	6.15817711684147	-2.63374872898648	0.0263324588156624	0.438559520609363	-3.44826696051333
"PSR0300023603.mm.1"	"4930539J05Rik"	"NR_030689"	-0.267094856902531	6.08913733138611	-2.63062343233358	0.0264701353547803	0.439289242680715	-3.45310945414168
"JUC0700006755.mm.1"	"Gm15645"	"NR_033578"	0.401782254179464	8.54364563641865	2.62910479348979	0.0265372954386796	0.439800012687649	-3.45546233088505
"PSR1400006040.mm.1"	"Zfhx2os"	"NR_004444"	0.253455265972947	7.18131933156304	2.62855238373516	0.0265617675177329	0.439800012687649	-3.45631816796676
"JUC0200014646.mm.1"	"Gm13446"	"NR_045894"	-0.406133043343179	6.96714439323196	-2.62653194949134	0.026651466949525	0.440194804287535	-3.4594482507617
"JUC0400010234.mm.1"	"4933428C19Rik"	"NR_040644"	0.340782402960362	6.76578014180285	2.62625743118134	0.0266636779226379	0.440198730058404	-3.45987352169355
"PSR1100017396.mm.1"	"4933434M16Rik"	"NM_027720"	0.227314895865116	4.82763500771742	2.6242170134212	0.0267546147177819	0.440401900157163	-3.46303431781798
"JUC0200020394.mm.1"	"AI847159"	"NR_045264"	-0.491797472427963	6.15202411400199	-2.62398098508937	0.0267651540193542	0.440401900157163	-3.4633999334391
"JUC1400004389.mm.1"	"4930434J06Rik"	"NR_046274"	-0.454798067982234	5.19464048107793	-2.62286431104838	0.0268150730071259	0.440711369586803	-3.46512965817549
"PSR1800010455.mm.1"	"Carmn"	"NR_045402"	-0.367496703210461	4.64612102755822	-2.62222186588105	0.0268438347131735	0.440873089011175	-3.46612477382216
"JUC0200020618.mm.1"	"A730017L22Rik"	"NR_015523"	0.31627695261917	9.35260860966325	2.62216403415265	0.0268464253062576	0.440873089011175	-3.4662143512184
"JUC0X00008137.mm.1"	"Mir669m-2"	"NR_035475"	-0.5263888355097	7.85281998204602	-2.62098228675067	0.0268994170475734	0.441205885324284	-3.46804475809675
"JUC1500001053.mm.1"	"4930413F20Rik"	"NR_045883"	-0.457126194642519	4.35748052426832	-2.62021205235396	0.0269340122343744	0.441284945802466	-3.46923773278795
"PSR0700014608.mm.1"	"E130201H02Rik"	"NR_024324"	0.468885424577372	6.53111758770536	2.6197209416275	0.0269560938312093	0.441408925464384	-3.46999837115536
"JUC0300001084.mm.1"	"Gm20755"	"NR_040559"	-0.465743264594995	6.59171229814689	-2.61801516895694	0.0270329308531511	0.441844852182328	-3.47264019167911
"JUC1700001711.mm.1"	"2810468N07Rik"	"NR_045176"	-0.28449330303599	6.74401467945972	-2.61771123351507	0.0270466447448261	0.441844852182328	-3.47311089602598
"PSR1100031489.mm.1"	"Gm20759"	"NR_046030"	-0.360646439121306	5.68909869295313	-2.61745467786817	0.0270582262382826	0.441881618829061	-3.47350821944084
"PSR1300008316.mm.1"	"Gm6416"	"NR_046023"	-0.306538393486676	8.88846794997577	-2.61562844539287	0.0271408102232452	0.442401056191965	-3.47633637093914
"PSR1300012091.mm.1"	"Mirlet7d"	"NR_029656"	0.41387964981537	5.767869242347	2.61538576239048	0.0271518035848445	0.442401056191965	-3.4767121824177
"JUC0600003064.mm.1"	"Igkv8-30"	NA	0.483100001414736	6.39122144808539	2.61399378472932	0.0272149454308013	0.442455382733075	-3.47886769365859
"PSR1800011017.mm.1"	"B430212C06Rik"	"NR_033214"	-0.302177485995664	8.73476921236887	-2.61362226562406	0.0272318228719031	0.442571960690889	-3.47944298187862
"PSR1400019770.mm.1"	"Slain1os"	"NR_045148"	-0.43488921528709	4.27908775693122	-2.61295430909869	0.0272621933198787	0.442571960690889	-3.48047727686721
"JUC1100014385.mm.1"	"9130213A22Rik"	NA	-0.250325073840193	10.1675992655994	-2.61013903884288	0.0273905706911392	0.442799571959807	-3.4848362981024
"PSR1500015794.mm.1"	"Gm20556"	"NR_040347"	-0.212250940743878	8.69617725299621	-2.60885737710683	0.0274492154536592	0.44334691685546	-3.4868206099173
"JUC0X00008938.mm.1"	"5530601H04Rik"	"NR_015467"	0.337020784836767	4.90355864396223	2.60884624589875	0.0274497253330438	0.44334691685546	-3.48683784321983
"PSR1800007324.mm.1"	"Gm6277"	"NR_045421"	0.258335754360912	6.07061846307786	2.60518054496412	0.0276181546967722	0.443861384348369	-3.4925126848674
"JUC1700004223.mm.1"	"Rn45s"	"NR_046233"	0.423710702849331	11.323141076267	2.6035374440873	0.0276939865586165	0.444186747011924	-3.49505610439166
"PSRUnmapped00000175.mm.1"	"Snord13"	"NR_028522"	-0.38876258747165	9.28402443361983	-2.60133178322224	0.027796109506336	0.444555418933645	-3.49847008468591
"JUC0200004823.mm.1"	"Gm13752"	"NR_040370"	-0.552954819703499	5.58748622951252	-2.60114307477177	0.027804864276159	0.444575704834186	-3.49876215935974
"JUC0800002163.mm.1"	"Gm2516"	"NR_046067"	-0.337936252780316	6.23820246060045	-2.59988154764108	0.0278634614098622	0.444575704834186	-3.50071464179145
"PSR1700008877.mm.1"	"Tomm6os"	"NR_045945"	-0.353754870004993	4.49107891962662	-2.59938107026942	0.0278867425150179	0.444575704834186	-3.50148921121274
"PSR0700036587.mm.1"	"4931431B13Rik"	"NR_045183"	-0.269152600151784	4.63777837138219	-2.59660517534774	0.0280162251227672	0.444660226080939	-3.50578508501306
"JUC0600004434.mm.1"	"9530026P05Rik"	"NR_015530"	-0.400806845196579	7.08167583257274	-2.59343962600733	0.0281646180807904	0.444984934146132	-3.51068340761463
"PSR1100000850.mm.1"	"Ube2d-ps"	"NR_015577"	0.303260395147062	5.7645524457102	2.59148975149767	0.0282564146017606	0.445199432868351	-3.51370030975937
"PSR1000022504.mm.1"	"Grip1os2"	"NR_045359"	-0.345041778847203	4.93115892163843	-2.59044325427278	0.0283058052044822	0.445355432211093	-3.51531938409013
"PSR0700038705.mm.1"	"Kcnq1ot1"	"NR_001461"	-0.392408277545178	5.58230571909217	-2.58967480298822	0.0283421281293463	0.445355432211093	-3.51650824021131
"PSR1200013560.mm.1"	"9230116L04Rik"	"NR_110486"	-0.289718231230379	4.42325306323179	-2.58910390595848	0.0283691433162486	0.44556702611555	-3.51739144024604
"PSR0X00010051.mm.1"	"Gm6568"	"NR_040420"	0.360029993867338	8.90798530151805	2.58810611825205	0.028416421115755	0.445744595337947	-3.51893500813403
"PSR0900004212.mm.1"	"Gm11149"	"NR_029465"	-0.267345173030722	5.71719156723007	-2.58712394129047	0.0284630362389659	0.445744595337947	-3.52045436559286
"JUC1100004606.mm.1"	"1700051A21Rik"	"NR_045922"	-0.270274496728979	7.65083131796854	-2.58580229807199	0.0285258835548069	0.445832668117347	-3.52249875746334
"PSR1100021213.mm.1"	"Snhg15"	"NR_045893"	0.326695440317353	5.47859258449203	2.58476922490075	0.0285751053346986	0.445935863491641	-3.52409669625667
"PSR0800022520.mm.1"	"Snord111"	"NR_028559"	0.334270538546148	8.47635796443193	2.58195931472153	0.0287094165349858	0.446266720081181	-3.52844267101417
"JUC0200015467.mm.1"	"5330411J11Rik"	"NR_040510"	-0.455017482996213	4.9063973117728	-2.58121055945614	0.0287453128052248	0.446266720081181	-3.52960065533971
"PSR1500006942.mm.1"	"C230037L18Rik"	"NR_077233"	-0.304922426058146	8.20047297680743	-2.58055823997324	0.0287766224126211	0.446266720081181	-3.53060946789244
"JUC0600010709.mm.1"	"1810020O05Rik"	"NR_045482"	-0.34337435920204	7.05510698781982	-2.57606985325513	0.0289929797494499	0.446661644206073	-3.53755001231321
"PSR1300009251.mm.1"	"Gpr137b-ps"	"NR_003568"	0.49232670723165	5.80059279588573	2.57425047931803	0.029081143120087	0.446661644206073	-3.54036299570765
"JUC0400000999.mm.1"	"Gm12367"	NA	-0.373804436044524	6.68918303498939	-2.57361762375414	0.0291118728778499	0.446685507037925	-3.54134141949809
"PSR1300010456.mm.1"	"1700092E19Rik"	"NR_045933"	-0.273021629059303	4.86176998214784	-2.57204721140502	0.0291882681587145	0.447042396833944	-3.54376923401419
"PSR1300000447.mm.1"	"Zp4-ps"	"NR_027813"	0.236440642868981	6.0422730519976	2.56772826120265	0.0293994055291721	0.448000808218673	-3.55044535859858
"PSR1100037771.mm.1"	"2610035D17Rik"	"NR_015556"	0.379753416532647	5.44248666007659	2.56736718788011	0.0294171260450049	0.448092080935165	-3.55100343941787
"PSR1000011040.mm.1"	"1700012D01Rik"	"NR_045171"	0.448428771721252	4.32280807658131	2.56702188558507	0.02943408254535	0.448092443282767	-3.55153713596072
"PSR1100029019.mm.1"	"4930401O10Rik"	"NR_045942"	-0.387959291571844	5.16604511900915	-2.56627319742378	0.0294708813661572	0.44843403377932	-3.55269427457212
"PSR1000010532.mm.1"	"1700006J14Rik"	"NM_177313"	-0.423803515859957	6.55726337272357	-2.56569037561352	0.0294995594987972	0.448691667327537	-3.55359503106133
"JUC0600007312.mm.1"	"1700049E15Rik"	"NR_033636"	-0.299439146662206	6.30234543526774	-2.56441705819868	0.0295623109678258	0.449345759999492	-3.55556287364446
"JUC0700009155.mm.1"	"C030029H02Rik"	"NR_102277"	-0.256476441400996	6.4998582506796	-2.56149232010602	0.0297069529739313	0.449866215322423	-3.56008247200352
"PSR0500013998.mm.1"	"Gm10369"	"XR_140754"	-0.284437569775064	5.572771555142	-2.56139628269569	0.0297117144435521	0.449866215322423	-3.56023086853854
"JUC0800011653.mm.1"	"1600027J07Rik"	"NR_036588"	-0.37771416325007	7.11413261390043	-2.55845763980188	0.0298577794760648	0.451086687343533	-3.56477133233572
"JUC1600000469.mm.1"	"Gm4262"	"NR_040518"	-0.388340026338971	7.37640854561605	-2.55314537517708	0.0301236474716356	0.451656313165655	-3.57297769774509
"PSR0400026943.mm.1"	"Snord55"	"NR_030704"	0.268575073506419	12.0158060300038	2.55247146904869	0.0301575436132052	0.45209882198692	-3.5740186005206
"PSR1300005216.mm.1"	"Gm10775"	NA	-0.218063056473957	4.87222517196491	-2.551914344936	0.0301855946001423	0.452164423792693	-3.57487909916402
"JUC0100002812.mm.1"	"Apol7d"	"NR_040308"	-0.275765715951473	4.50363709901487	-2.55117156220561	0.0302230339444669	0.45231136591332	-3.57602631932655
"PSR0500007608.mm.1"	"Mir6415"	"NR_105843"	-0.253813991419196	5.25781174711008	-2.5495770811775	0.0303035590544566	0.452865902807426	-3.57848884288946
"JUC1100009556.mm.1"	"Cdk3"	"NR_004853"	-0.379051582367897	5.6891877776263	-2.54688091850057	0.0304402092086154	0.453806813982165	-3.58265238444347
"PSR1700012710.mm.1"	"4930506C21Rik"	"NR_073374"	-0.380936580983146	9.6374984515144	-2.54617972191311	0.0304758487484223	0.453857178504639	-3.58373511740236
"PSR1100035867.mm.1"	"Gm11627"	"NR_040286"	-0.272042412872068	6.95279878025728	-2.54464189992482	0.0305541570967983	0.453962172714645	-3.58610957408642
"PSR0200016194.mm.1"	"1700026D11Rik"	"NR_028286"	-0.331301351969179	5.85252059375519	-2.54445297738395	0.0305637911712685	0.453962172714645	-3.58640126565573
"PSR0200042132.mm.1"	"Acss2os"	"NR_040613"	-0.355897640563045	5.60610106019559	-2.54080412261983	0.030750459617913	0.455231939982723	-3.59203447903694
"PSR1100004155.mm.1"	"Mir6919"	"NR_105884"	-0.255807393075595	6.53732916113765	-2.53966782600196	0.0308088222927489	0.45575990559804	-3.59378852330895
"PSR1300005913.mm.1"	"Mir682"	"NR_030451"	0.222005298865204	11.5360325185618	2.5389183477456	0.0308473775899966	0.455860333193565	-3.59494540172509
"PSR1800012095.mm.1"	"4921531P14Rik"	"NR_045361"	-0.45471855190176	4.63753078801252	-2.53820542926443	0.0308840968071199	0.455975715038176	-3.59604580752774
"PSR0500018563.mm.1"	"Gm15421"	"NR_004442"	-0.373105976144992	4.72701404811794	-2.53760440712727	0.0309150866124786	0.455975715038176	-3.59697346861643
"PSR1500018632.mm.1"	"Gm5476"	"NR_002868"	-0.226835463424722	5.98301937162918	-2.53396418308579	0.0311034470569137	0.456893766753405	-3.60259146041671
"JUC0500007321.mm.1"	"4933438B17Rik"	"NR_040685"	-0.517899498388848	5.06783619585925	-2.53367597888746	0.0311184087454606	0.456893766753405	-3.60303620487718
"PSR1600012724.mm.1"	"1600019K03Rik"	"NR_040481"	-0.314339066209637	4.46760644466457	-2.53335732962056	0.0311349592969591	0.456893766753405	-3.60352792335704
"PSR1200009628.mm.1"	"1110002L01Rik"	"NR_030694"	-0.24517411647205	5.99506826769192	-2.53281046566765	0.0311633837115656	0.456957838028986	-3.60437178922928
"PSR0100007292.mm.1"	"Gm19589"	"NR_037971"	-0.305571681335849	4.34328335378573	-2.53193171062802	0.0312091130672232	0.457099424042984	-3.60572774743956
"JUC1800002835.mm.1"	"Gm15958"	NA	-0.449631655537928	6.48676146867817	-2.52801472608616	0.0314137632086291	0.458106053368088	-3.6117710917748
"PSR0400028531.mm.1"	"1700125G02Rik"	"NR_040651"	-0.357637061634638	7.35821951157122	-2.52603942110794	0.0315174734629879	0.458320428828486	-3.61481824282384
"JUC0500002429.mm.1"	"4930487D11Rik"	"NR_046191"	-0.292249620841412	5.73711723453247	-2.52529404616197	0.0315566968000344	0.458320428828486	-3.61596799450168
"JUC0200014070.mm.1"	"D330023K18Rik"	"NR_040334"	0.590109220971502	4.33568687570931	2.52384149362199	0.0316332732476084	0.458390450336772	-3.6182084498584
"JUC1600007281.mm.1"	"Dubr"	"NR_028300"	-0.27513137885848	7.86776343939902	-2.52309886807583	0.0316724948794995	0.458618010497341	-3.61935382948759
"PSR1500000205.mm.1"	"5430437J10Rik"	"NR_045274"	-0.292577118481617	5.02770389793167	-2.52248822319394	0.0317047822740292	0.458672656877645	-3.62029561695066
"PSR1700020740.mm.1"	"A330017A19Rik"	NA	-0.274322598771467	6.70218132527225	-2.52049754410344	0.0318102658098849	0.459386741014762	-3.6233655983342
"JUC1000011389.mm.1"	"Gm15915"	"NR_038017"	-0.433495058297895	5.07049763215682	-2.51964589555249	0.0318555002836599	0.459523124144679	-3.62467889340986
"JUC1600005877.mm.1"	"Gm16863"	"NR_046162"	0.571303456021606	5.99982442464041	2.51773886771242	0.0319570226812472	0.459611828737184	-3.62761943368899
"JUC1100000428.mm.1"	"Ube2d-ps"	"NR_015577"	0.378124437925981	6.42890820663264	2.51432361161743	0.0321396429266732	0.459883395078211	-3.6328848360096
"PSR1000008092.mm.1"	"Tyms-ps"	"NR_000040"	-0.235940360916533	6.44725456548044	-2.51317784539093	0.0322011417215281	0.460129477441021	-3.6346510809067
"PSR0700010424.mm.1"	"Gm20744"	"NR_045744"	-0.280756064101375	5.50387103682893	-2.51178807950648	0.0322758944171968	0.460199104991232	-3.63679331371197
"JUC0200021747.mm.1"	"Acss2os"	"NR_040613"	-0.309649602948631	4.94258105996858	-2.50932683869399	0.0324087037037398	0.460925519669578	-3.64058675590813
"PSR0200021582.mm.1"	"Bcas1os2"	"NR_040610"	0.196830624396299	4.34476575381252	2.50885301815665	0.0324343335721528	0.460926959437197	-3.64131698355137
"PSR0700013130.mm.1"	"Gm15645"	"NR_033578"	0.352078002808963	7.36147307279064	2.50858939423864	0.0324486022330066	0.46092742154509	-3.64172325881294
"PSR0200042028.mm.1"	"2310005A03Rik"	"NR_040634"	-0.277931713070384	5.42156558519351	-2.50835244842561	0.0324614322709533	0.46092742154509	-3.64208841495778
"PSR0100015964.mm.1"	"Snhg6"	"NR_024067"	0.195060204342203	7.78163087454614	2.50776116456468	0.0324934708745882	0.46092742154509	-3.64299961906727
"PSR1400014870.mm.1"	"Rpph1"	"NR_002142"	0.275023154529253	11.8108347234557	2.50682740455461	0.0325441305865956	0.46092742154509	-3.64443853888344
"PSR1500007647.mm.1"	"1700031M16Rik"	"NR_015496"	0.345342699227666	4.67394285543814	2.50441830588956	0.0326751958022404	0.461752215139491	-3.64815060382893
"PSR0500001698.mm.1"	"1700022A21Rik"	"NR_003953"	-0.312747804778993	4.75227125938566	-2.50407120349586	0.0326941228881815	0.461849021412807	-3.64868539617263
"PSR1900014742.mm.1"	"Mirt1"	"NR_028427"	-0.309318818337204	7.68050839580011	-2.50314888663454	0.0327444687631068	0.461976613326105	-3.6501063902556
"JUC0200010972.mm.1"	"Bcas1os2"	"NR_040610"	-0.411142327281251	8.81148989004834	-2.50294555439953	0.0327555782925187	0.461976613326105	-3.65041965003023
"JUC1000009485.mm.1"	"4930483K19Rik"	"NR_045354"	0.346025754419014	4.1807062870791	2.50041241016803	0.0328942972750058	0.462436366934719	-3.65432198737867
"JUC1000011555.mm.1"	"Gm10754"	"NR_033537"	0.415639904888582	5.02628135118408	2.50021133554283	0.0329053334420641	0.462436366934719	-3.65463172115657
"JUC0X00002856.mm.1"	"Gm14827"	"NR_045323"	-0.409454673459258	6.09012823267375	-2.49768448754555	0.033044336183317	0.462436366934719	-3.65852375587495
"JUC0400006475.mm.1"	"Snhg12"	"NR_029468"	0.549838263457883	5.96951091099927	2.49762880282057	0.0330474059861689	0.462436366934719	-3.65860951920747
"JUC0500016648.mm.1"	"Wbscr25"	"NR_026907"	-0.254111824963161	9.38087609154312	-2.49634908896717	0.0331180326103568	0.462436366934719	-3.66058040660013
"PSR1200008295.mm.1"	"Mir494"	"NR_030269"	-0.259770568240164	5.03145861513427	-2.49617771841164	0.0331275018355876	0.462436366934719	-3.66084432340456
"PSR1900005275.mm.1"	"E030044B06Rik"	"NR_045343"	-0.294010941398348	4.4789666792788	-2.49588539363985	0.0331436607023509	0.462436366934719	-3.66129450803445
"PSR1100018587.mm.1"	"Mir6516"	"NR_105853"	0.246935682077481	10.7123296286586	2.49260850391942	0.0333253348944318	0.463171631480609	-3.66634044792596
"PSR0400015472.mm.1"	"Smarca5-ps"	"NR_002888"	-0.257031573866375	5.02292944334557	-2.48927913729866	0.0335109323950647	0.464381358058228	-3.67146620838966
"JUC0400005217.mm.1"	"D4Ertd617e"	"NR_029469"	-0.361680633023465	6.66215032529578	-2.48680243120719	0.0336496639075074	0.464733916749242	-3.67527859530665
"JUC0900013148.mm.1"	"1700034K08Rik"	"NR_040756"	-0.483358220309245	4.46766027185227	-2.48634532145875	0.0336753310153182	0.464733916749242	-3.67598216193707
"PSR1400007749.mm.1"	"A230070E04Rik"	"NR_045897"	-0.277314102730655	5.97073569466311	-2.48463197188774	0.0337717103173192	0.464733916749242	-3.67861911658295
"PSR0200023273.mm.1"	"Slc2a4rg-ps"	"NR_045164"	-0.275324842422601	6.68291427076604	-2.48338853492047	0.0338418276897588	0.464733916749242	-3.68053267652768
"PSR1700012114.mm.1"	"Gm10493"	"NM_001039224"	0.321655818434451	4.19734711068763	2.48106012333582	0.033973515962978	0.464792847113552	-3.68411554950487
"PSR0900018515.mm.1"	"Mir7087"	"NR_106055"	-0.217753679457422	6.77253023870645	-2.48080568316077	0.0339879371859238	0.464792847113552	-3.68450704203537
"JUC0900013034.mm.1"	"9430037G07Rik"	"NR_040766"	0.3878728737014	5.45686976771523	2.48051300155232	0.034004533386697	0.464792847113552	-3.68495736700831
"PSR1600009582.mm.1"	"Gm19955"	NA	0.408067402205468	5.87962300392899	2.47795589935665	0.0341498739520347	0.465290313292975	-3.68889142787648
"JUC1200009101.mm.1"	"Dio3os"	"NR_002866"	-0.312818344507146	8.35456256517074	-2.47788906454708	0.034153680970815	0.465290313292975	-3.68899424393859
"PSR0400017188.mm.1"	"C030017K20Rik"	"NM_001122663"	-0.338459925970731	4.51782813245367	-2.47657524495316	0.0342286038936289	0.465444757221755	-3.69101528729096
"PSR1000020849.mm.1"	"Cep83os"	"NR_015524"	-0.271793034931854	11.1915600824194	-2.47522340754461	0.0343058652163486	0.465689415390409	-3.69309464309642
"PSR1700012234.mm.1"	"Pisd-ps2"	"NR_003519"	0.223748793101363	8.78339387453748	2.47309198652497	0.0344280338268297	0.466133608751242	-3.69637277862517
"JUC0200023322.mm.1"	"Gm10714"	"NR_040530"	-0.275739746434157	7.3542942621898	-2.47278693126319	0.0344455542564163	0.466133608751242	-3.69684191962539
"JUC0100008264.mm.1"	"1700047M11Rik"	"NR_015458"	-0.305086222115389	4.63359960986813	-2.47233649462563	0.0344714406509798	0.46631050127702	-3.69753462471375
"PSR0800020900.mm.1"	"9330175E14Rik"	"NR_015514"	0.211693616794898	8.40156124656047	2.47186640886203	0.0344984768667338	0.46631050127702	-3.69825752654604
"PSR0200035888.mm.1"	"Pax6os1"	"NR_002867"	-0.324305115116322	7.57406627141997	-2.4718226682985	0.034500993604075	0.46631050127702	-3.69832479007484
"PSR1300006124.mm.1"	"A830082K12Rik"	"NR_045195"	-0.284351222141077	6.39907402633488	-2.47147476954707	0.0345210174359138	0.46631050127702	-3.69885977659503
"PSR0100024806.mm.1"	"Gm19461"	"NR_037984"	-0.289574978987097	5.82957150472814	-2.47102465077221	0.0345469418131291	0.46631050127702	-3.69955193624696
"PSR0300022782.mm.1"	"Snhg8"	"NR_028574"	0.205008230116063	8.81774478600904	2.4710113453722	0.034547708425323	0.46631050127702	-3.69957239601941
"PSR1700012508.mm.1"	"Tmem181c-ps"	"NR_028305"	-0.207193304847589	7.22652260140841	-2.47068246905961	0.0345666625351532	0.466379479898635	-3.70007810516913
"JUC0300002816.mm.1"	"5830417I10Rik"	"NR_028359"	0.441795181432154	4.28569932360598	2.47040611792164	0.0345825974451398	0.466379479898635	-3.70050303894283
