"PROBEID"	"SYMBOL"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"PSR1400007382.mm.1"	"Kif13b"	0.0445370531541256	6.66010446124443	0.405536275023909	0.694350768729161	0.89924448450009	-6.53832317556725
"PSR1700012865.mm.1"	"Map3k4"	-0.0340651271893853	7.97871077824161	-0.405334517479043	0.694493911647977	0.899377324068954	-6.53841071544955
"PSR1900002586.mm.1"	"Ddb1"	-0.0408704222534446	9.35617706748263	-0.405231950910699	0.694566685453747	0.899390691197733	-6.53845520159689
"PSR0300018997.mm.1"	"Pip5k1a"	-0.036947842379079	7.71520308983935	-0.405065611686733	0.694684714719588	0.899390691197733	-6.53852732474599
"PSR0300003732.mm.1"	"Gfm1"	0.0451874742492135	7.26292670075461	0.405053611042964	0.694693230347319	0.899390691197733	-6.53853252700975
"PSR0200021122.mm.1"	"Arfgef2"	-0.0388488389369428	7.89643465904717	-0.405028821118033	0.694710821360732	0.899390691197733	-6.53854327293995
"PSR1000007143.mm.1"	"Tle5"	0.0299875298719812	9.56226153821165	0.405000697525683	0.694730778188601	0.899390691197733	-6.53855546317951
"JUC0100000951.mm.1"	"Zap70"	0.0848908332901468	6.72704196288165	0.404976903186956	0.694747663121165	0.899390691197733	-6.53856577625606
"PSR1700015084.mm.1"	"Ube2i"	-0.0315673021731513	8.64090841197512	-0.404875181748034	0.694819848660887	0.899425213936042	-6.5386098583474
"JUC0100017233.mm.1"	"Enah"	-0.0422294443048568	8.68371087117536	-0.404824977187783	0.69485547698794	0.899425213936042	-6.53863161110322
"JUC1700007945.mm.1"	"Tsc2"	0.0612987810293601	7.82501530561293	0.404590451119575	0.695021921946755	0.899463948451967	-6.5387331926756
"JUC0400004756.mm.1"	"Mob3c"	-0.0936624943108821	8.56014329008626	-0.404554300509351	0.695047579844133	0.899463948451967	-6.5387488457393
"PSR0800022896.mm.1"	"Kars"	0.0357232485362804	10.0295747059249	0.404554129731386	0.695047701054772	0.899463948451967	-6.53874891968224
"JUC1000002538.mm.1"	"Ccdc6"	0.0410953297430119	8.09242900902045	0.404424554790116	0.695139670240654	0.899485556609278	-6.53880501398667
"JUC1500001378.mm.1"	"Emc2"	-0.0325153604537327	9.5575484402513	-0.404381196778563	0.695170445889824	0.899485556609278	-6.53882378023918
"PSR1400015909.mm.1"	"Emc9"	0.0388813220668212	8.16301017849694	0.404228619574856	0.695278750328872	0.899485556609278	-6.53888980340825
"JUC0600005537.mm.1"	"Rad52"	-0.0566552346332561	8.01020518829822	-0.404209035398619	0.69529265236389	0.899485556609278	-6.53889827612782
"PSR1000011792.mm.1"	"Ankrd52"	-0.0452475329555266	8.25069152901975	-0.404201906887627	0.695297712642713	0.899485556609278	-6.53890136004358
"JUC1200004653.mm.1"	"Dync1h1"	0.0396109042145341	9.5973965336358	0.404187621230463	0.69530785357527	0.899485556609278	-6.53890754010527
"PSR0200026755.mm.1"	"Notch1"	-0.0379384822134767	8.68225765577322	-0.404092544227728	0.695375347333073	0.899498892043613	-6.5389486656248
"JUC0700007944.mm.1"	"Lcmt1"	0.0387550093105027	9.33815610868525	0.403970382007848	0.695462072632348	0.899498892043613	-6.53900149314599
"JUC0300004393.mm.1"	"Trim33"	-0.0470219284273163	8.40040438630713	-0.403935729916935	0.695486673664153	0.899498892043613	-6.53901647520362
"JUC1700010268.mm.1"	"Gm8909"	-0.119664766531574	5.6881882987225	-0.403934909742532	0.695487255946304	0.899498892043613	-6.53901682979636
"JUC0400004865.mm.1"	"Gpbp1l1"	0.0321456725993805	9.39488556661469	0.403770643349556	0.695603880974008	0.899498892043613	-6.53908783443737
"PSR0300008490.mm.1"	"Trim33"	-0.0366746087602099	8.91994539545826	-0.403758938958126	0.695612191120624	0.899498892043613	-6.53909289263248
"PSR0200029040.mm.1"	"Ndufa8"	0.0374654878774621	8.97533076828078	0.403746626554175	0.695620933003794	0.899498892043613	-6.53909821343496
"JUC1300006918.mm.1"	"Hnrnpk"	0.0299455481120461	12.5905515881036	0.403715865709199	0.695642773601394	0.899498892043613	-6.53911150604293
"JUC1700002950.mm.1"	"Myo1f"	0.030700423945218	11.2307006317473	0.403430449085039	0.695845437181754	0.899615122418054	-6.53923479583844
"JUC1500009404.mm.1"	"Cpt1b"	0.092608938398163	5.89633512332763	0.403428835402741	0.695846583068984	0.899615122418054	-6.53923549265249
"JUC1100001599.mm.1"	"Lcp2"	0.0670964225125719	8.70767803439394	0.40334700400312	0.69590469319097	0.899615122418054	-6.53927082524594
"PSR1700000523.mm.1"	"Rps6ka2"	-0.0475498984748493	7.25530440595241	-0.40334213830064	0.695908148489938	0.899615122418054	-6.53927292590738
"PSR1500006285.mm.1"	"Nup50"	0.0368643665306934	10.296129203214	0.403207069517138	0.69600406832421	0.899615122418054	-6.53933122916534
"JUC0100003041.mm.1"	"Stk36"	0.0481663172665803	7.89099175709591	0.402986570564947	0.696160669087661	0.899615122418054	-6.53942636839452
"PSR1700016953.mm.1"	"Akap8"	0.037600574086369	9.19934368826659	0.40290662698208	0.696217449638175	0.899615122418054	-6.53946084944935
"JUC1700010120.mm.1"	"Atat1"	0.0404622953950833	7.68442474457896	0.402881968745633	0.696234963744179	0.899615122418054	-6.53947148364296
"PSR1200011829.mm.1"	"Hectd1"	0.03067468201316	9.57163438708255	0.402857279038888	0.69625250039264	0.899615122418054	-6.53948213077947
"PSR1500009118.mm.1"	"Nckap1l"	-0.0313952685405212	10.2741383354405	-0.40284640450319	0.696260224437322	0.899615122418054	-6.53948682009138
"JUC0700005250.mm.1"	"Gm15880"	0.0458206213450474	7.63539236774959	0.402670725053944	0.696385012428122	0.899616947953268	-6.53956255957418
"PSR0200039713.mm.1"	"4930402H24Rik"	-0.0600340431547162	5.94926370689619	-0.40264174592253	0.696405597704098	0.899616947953268	-6.53957505008708
"JUC1100017007.mm.1"	"Cacna1g"	-0.0512058095944132	7.94932398054177	-0.402538209324936	0.696479146885052	0.899616947953268	-6.53961966908831
"JUC0500006412.mm.1"	"Ddx54"	-0.0494920249049855	8.65219453100746	-0.402483943319739	0.696517697102506	0.899616947953268	-6.53964305055133
"PSR1300015827.mm.1"	"Rasa1"	0.030719453781666	10.1457451700358	0.40240506444188	0.696573733780538	0.899616947953268	-6.53967703148029
"PSR0500023257.mm.1"	"Clock"	0.0430027115323099	7.82418019501867	0.402305160808554	0.696644709525744	0.899616947953268	-6.53972006062614
"PSR0400021901.mm.1"	"Tmem245"	-0.0450254772296805	8.18039404748621	-0.402259368379301	0.696677243433347	0.899616947953268	-6.53973978027847
"PSR0600013584.mm.1"	"Lrmp"	-0.053494475007593	9.19758837069278	-0.402199035366202	0.696720108910311	0.899616947953268	-6.53976575825445
"PSR0400011380.mm.1"	"Smim12"	-0.0477555420184608	8.35617316542514	-0.402198197862728	0.696720703948836	0.899616947953268	-6.53976611883729
"PSR1500005347.mm.1"	"Tnrc6b"	-0.0299356669853807	9.90758316833358	-0.402179150790534	0.696734236777594	0.899616947953268	-6.53977431926117
"PSR0900006612.mm.1"	"Ppib"	0.0298364597819045	10.954282526624	0.402101792566615	0.696789200485277	0.899616947953268	-6.53980762080289
"JUC0200020326.mm.1"	"Anapc1"	-0.0522162072489749	8.65609514492273	-0.402043936313673	0.696830309086324	0.899617628083725	-6.53983252300192
"JUC0100012533.mm.1"	"A630001G21Rik"	0.0339573834458857	8.95951354400632	0.401779926496186	0.697017909193556	0.899741811974711	-6.53994611290109
"PSR0500005975.mm.1"	"Slain2"	0.0321492041612732	10.2817826276555	0.401737213395576	0.697048262308448	0.899741811974711	-6.53996448339376
"PSR0500021218.mm.1"	"Bod1l"	0.0297979722789403	8.22503459936836	0.401489101008479	0.697224589078681	0.899756505097511	-6.54007115686982
"PSR0300019046.mm.1"	"Scnm1"	-0.0350936929640984	9.98306848911631	-0.40145221565004	0.697250804140772	0.899756505097511	-6.54008700993655
"PSR1100038603.mm.1"	"Unc13d"	-0.0367411640906639	8.61444599480576	-0.401440993702721	0.697258779856708	0.899756505097511	-6.54009183277146
"PSR1200012234.mm.1"	"Ralgapa1"	0.0468849905913977	8.35497315739432	0.401322155358327	0.69734324361409	0.899756505097511	-6.54014289771659
"PSR1900002848.mm.1"	"Patl1"	0.0409740872056901	8.36701223434618	0.401306678812764	0.697354243814304	0.899756505097511	-6.54014954692862
"JUC0500008820.mm.1"	"Trrap"	0.0472079803417618	7.79129681928267	0.401284137530602	0.697370265521272	0.899756505097511	-6.5401592309316
"JUC1300007656.mm.1"	"Zfp58"	0.0396619855692926	8.39346432465272	0.401246563372429	0.697396972523086	0.899756505097511	-6.54017537207019
"JUC1000008087.mm.1"	"Crybg1"	-0.0354494953395665	10.7794078532174	-0.401155601349408	0.697461628427289	0.899756505097511	-6.5402144415733
"PSR1100018608.mm.1"	"Sec14l1"	0.0312733683210649	8.29706723852247	0.401150117907899	0.697465526145598	0.899756505097511	-6.54021679651747
"PSR0200027160.mm.1"	"Brd3"	0.0410992651567446	7.8186620726816	0.400913250609664	0.697633904142613	0.899811630474275	-6.54031849298953
"JUC1100014701.mm.1"	"Polr2a"	0.0347359272473398	10.1060065576399	0.400873051373066	0.697662481648641	0.899811630474275	-6.54033574635337
"JUC1200002534.mm.1"	"Snapc1"	0.058178718448934	8.7715908318668	0.400829575079155	0.697693389368847	0.899811630474275	-6.54035440433873
"JUC0600004060.mm.1"	"Copg1"	0.0382155836433533	9.04675452278059	0.400744357208354	0.697753973284652	0.899811630474275	-6.54039097018461
"PSR1200015320.mm.1"	"Ttc7b"	0.0456618194548604	8.54614767949586	0.400689235198095	0.697793162359996	0.899811630474275	-6.54041461830374
"PSR0X00020872.mm.1"	"Tceanc"	0.0452058834599169	5.03076883038752	0.400681905510138	0.697798373483622	0.899811630474275	-6.54041776260667
"PSR0700036967.mm.1"	"Nsmce4a"	-0.0327999356976694	7.75837536471922	-0.400613469766007	0.697847029445993	0.899811630474275	-6.54044711761842
"PSR1400019143.mm.1"	"Naa16"	-0.0470354178085834	8.27810704111157	-0.400576136724396	0.697873572841222	0.899811630474275	-6.54046312931345
"JUC0500006269.mm.1"	"Med13l"	0.038688204035445	9.11396563227392	0.400369322995899	0.698020623035234	0.899948887486627	-6.54055180316074
"PSR1100000938.mm.1"	"Ykt6"	-0.0299248779884884	7.83665623512486	-0.400205583942822	0.69813705537319	0.899989229218776	-6.54062197687984
"JUC1900001946.mm.1"	"Smarca2"	0.0394794106810608	8.96172137337678	0.400154040682289	0.698173708718662	0.899989229218776	-6.54064406106465
"PSR1900001430.mm.1"	"Map4k2"	-0.0376452164798451	8.14231272107517	-0.400043224722333	0.698252514742942	0.899998734012512	-6.54069153188701
"JUC0100004800.mm.1"	"Relch"	0.0590733690452492	7.39008674957968	0.400013328324901	0.698273776016943	0.899998734012512	-6.54070433659213
"JUC1400001461.mm.1"	"Tkt"	0.0536903255243164	8.95787436041684	0.399972405780605	0.698302879150812	0.899998734012512	-6.54072186232725
"JUC1400000161.mm.1"	"Gm3264"	-0.0435707587437406	7.60639792636678	-0.399722306002169	0.69848075540537	0.900119718241747	-6.54082893395316
"PSR1400003010.mm.1"	"Parg"	0.0343932650729446	8.93367327249283	0.399713184185742	0.698487243400589	0.900119718241747	-6.54083283792351
"JUC0300000952.mm.1"	"4932438A13Rik"	-0.0376130673587962	10.5869813328988	-0.399623317422284	0.698551163531614	0.900119718241747	-6.54087129465522
"PSR0600016298.mm.1"	"Mtpn"	0.0334517276276962	10.2241721590866	0.399577140496814	0.698584009073764	0.900119718241747	-6.540891051925
"PSR1200001208.mm.1"	"Pdia6"	0.0334822148243354	8.11569031933132	0.399077570288784	0.698939394437623	0.900485314355358	-6.54110465724692
"PSR1900002219.mm.1"	"Ganab"	0.0291823970797385	8.8732686383217	0.399041917430987	0.698964760199957	0.900485314355358	-6.54111989176885
"JUC0500015421.mm.1"	"Ptpn11"	0.0449153112971459	9.46225527129515	0.39898262292746	0.699006947037943	0.900487331586304	-6.54114522549317
"PSR1100039151.mm.1"	"Jmjd6"	0.0849523342645977	8.50687728168649	0.398786827272799	0.699146259404628	0.900614462111791	-6.54122885385904
"PSR0800009733.mm.1"	"Ctcf"	0.0289845085478717	9.12424959367025	0.398617312207248	0.699266882203075	0.900616591186986	-6.54130122523418
"JUC0500013260.mm.1"	"Nup54"	0.045298355158387	9.13583287043177	0.398587683097663	0.699287966469079	0.900616591186986	-6.54131387179382
"PSR0100011200.mm.1"	"Trmt1l"	-0.0435304483776093	7.62434782501482	-0.398380028889193	0.69943574216168	0.900673935652603	-6.5414024791366
"JUC1100012451.mm.1"	"Cyfip2"	0.0296934689859363	10.3801144930453	0.398367708751272	0.69944451012206	0.900673935652603	-6.54140773481515
"PSR1100010869.mm.1"	"Poldip2"	-0.0387381322174605	9.08533825845435	-0.39813128279927	0.699612778149237	0.900746991535273	-6.54150856195313
"JUC0600003788.mm.1"	"Cct7"	-0.0333025680806909	10.6986468722416	-0.398012561603105	0.699697280382531	0.900785824353115	-6.54155917046231
"JUC0200001308.mm.1"	"Kcnt1"	-0.0429304229870056	8.89161231850686	-0.397942530949818	0.699747128169446	0.900785824353115	-6.5415890163176
"JUC0900001805.mm.1"	"Ddx6"	0.0292837746855188	10.1728341660448	0.397891074568435	0.699783755763121	0.900785824353115	-6.54161094290698
"PSR0800019043.mm.1"	"Tmem184c"	-0.0395703421250264	9.74231276274869	-0.397854437116332	0.69980983546999	0.900785824353115	-6.54162655318666
"PSR0900024863.mm.1"	"Col6a4"	0.0411788298864781	8.9125845391011	0.397800583541014	0.699848170914548	0.900785824353115	-6.5416494962958
"JUC0600005460.mm.1"	"Rasgef1a"	-0.0735745276949604	6.81854575863195	-0.397512745653647	0.700053082297973	0.900997255479649	-6.54177207232736
"PSR1300011993.mm.1"	"Tpmt"	-0.0628872234252125	7.58696790285271	-0.397433783270172	0.700109299974396	0.901017298219588	-6.54180568355606
"JUC0400016165.mm.1"	"Lypla2"	-0.0689530727184806	7.79995928770904	-0.397323869193864	0.700187557069584	0.901065700982152	-6.54185245898719
"JUC0600012978.mm.1"	"Itfg2"	-0.0426111797230195	8.18959371319226	-0.397032594849072	0.700394957840088	0.901268308155057	-6.54197635432325
"PSR0500011833.mm.1"	"Hectd4"	-0.0343245253311029	9.35046759819114	-0.396988568686661	0.700426308773697	0.901268308155057	-6.54199507348886
"JUC0900011097.mm.1"	"Scaper"	0.047221264796006	8.12589783092152	0.396849145293283	0.700525595806508	0.901291434001084	-6.54205434068631
"JUC1100001892.mm.1"	"Mir6989"	-0.0495632235416714	9.545506429978	-0.396554571691829	0.700735389036319	0.901465117993639	-6.54217949424412
"JUC1100001195.mm.1"	"Fancl"	-0.058689637526836	8.20931237146097	-0.396321630213467	0.700901307221723	0.901465117993639	-6.54227839901297
"JUC0400016378.mm.1"	"Vwa5b1"	-0.0779134921524518	5.75422646849036	-0.396297974108097	0.700918157787352	0.901465117993639	-6.5422884400341
"JUC0800004632.mm.1"	"Rspry1"	-0.0311285878893752	9.41830949378423	-0.396276374301003	0.700933543774147	0.901465117993639	-6.54229760773754
"JUC0500002401.mm.1"	"Lyar"	0.0426014066703857	8.68605774540364	0.396111072870126	0.701051296135578	0.901465117993639	-6.54236775138863
"PSR1700006592.mm.1"	"Vars"	0.0435170715414923	8.97307132776531	0.396055946149997	0.701090567486061	0.901465117993639	-6.54239113745631
"PSR1700009671.mm.1"	"Safb"	0.03303892019375	8.1587637032614	0.396044366057758	0.701098817068273	0.901465117993639	-6.54239604960768
"PSR0100025260.mm.1"	"Elf3"	0.0390868593953888	4.42027955368829	0.396010289031225	0.701123093559058	0.901465117993639	-6.54241050391338
"JUC0700013811.mm.1"	"AI987944"	0.0662671426057111	7.76786131471359	0.396000055017043	0.701130384345623	0.901465117993639	-6.54241484459657
"PSR1300003283.mm.1"	"Fam8a1"	0.043404661383029	7.09920259816895	0.39593867298982	0.70117411402675	0.901465117993639	-6.54244087706612
"JUC1700009074.mm.1"	"Pdxk-ps"	0.113272451902899	5.79160590237373	0.395929448897001	0.701180685539658	0.901465117993639	-6.54244478871986
"PSR1400015189.mm.1"	"Supt16"	-0.0340989792662683	9.21418631504831	-0.395917444205646	0.701189238071288	0.901465117993639	-6.54244987940799
"JUC0700004435.mm.1"	"Atp10a"	-0.051364184748099	8.42793399186839	-0.39581192330906	0.701264416488261	0.901509486471339	-6.54249461999735
"PSR0300005240.mm.1"	"Arhgef2"	-0.0318390373093234	9.75777568529563	-0.395568233126359	0.701438046763288	0.901602055600745	-6.54259789998767
"JUC0400006315.mm.1"	"Col16a1"	-0.0436880533880259	8.52059912007856	-0.395555926500358	0.701446815769904	0.901602055600745	-6.54260311411258
"PSR1100035144.mm.1"	"Becn1"	-0.0355418461901067	9.89006761301256	-0.395517004014977	0.701474550040987	0.901602055600745	-6.54261960392921
"PSR1700012548.mm.1"	"Ezr"	0.0331362602398855	10.6380352697782	0.395482537908327	0.70149910930177	0.901602055600745	-6.54263420445744
"JUC1100010916.mm.1"	"Polm"	0.0388461315350792	8.05145275017252	0.395316721297538	0.701617269128566	0.901667061110185	-6.54270443049044
"PSR0500026517.mm.1"	"Ep400"	-0.0424632211933584	10.4829068588517	-0.395155292739812	0.701732310169395	0.901667061110185	-6.54277277078119
"PSR1800007122.mm.1"	"Ccny"	0.0322040375157275	7.86227748613157	0.395137124913442	0.701745257856883	0.901667061110185	-6.5427804603873
"PSR0400025783.mm.1"	"Zyg11b"	-0.0322458239881627	7.66017790860504	-0.395136331361198	0.70174582340106	0.901667061110185	-6.54278079625371
"JUC0X00005671.mm.1"	"Ccdc22"	0.0408400107329232	8.67348554061332	0.394982396946782	0.701855532135939	0.901667061110185	-6.5428459357849
"PSR1900009122.mm.1"	"Capn1"	0.0323017280194406	9.52054013399852	0.394949132770969	0.701879240400017	0.901667061110185	-6.54286000877094
"JUC0500011077.mm.1"	"Nelfa"	0.0329671177592452	10.2751334583021	0.394938969963826	0.70188648377107	0.901667061110185	-6.54286430809426
"PSR0400006983.mm.1"	"Ak4"	-0.0499975677527242	7.96288614319826	-0.394920317793504	0.701899777876407	0.901667061110185	-6.54287219852096
"PSR0100028270.mm.1"	"Mpzl1"	0.0398936403394492	5.00236316512976	0.394897900378274	0.701915755755073	0.901667061110185	-6.54288168128266
"PSR0900006659.mm.1"	"Herc1"	-0.0431317456301805	8.74982861538928	-0.394639888577974	0.702099663222168	0.90185104498256	-6.5429907850813
"PSR1200008865.mm.1"	"Apopt1"	0.0394319164003409	7.61752394511917	0.394238613805743	0.702385727243053	0.902106030717907	-6.54316033268007
"JUC1000006665.mm.1"	"Syne1"	0.0545014583411163	9.41213207693814	0.394134005791498	0.702460309164387	0.902106030717907	-6.54320450452893
"PSR1500018878.mm.1"	"Itgb7"	0.0331764930500427	11.3473395556006	0.394091322383751	0.702490741931243	0.902106030717907	-6.54322252479917
"PSR0200005474.mm.1"	"Ptrh1"	-0.0564906107828875	7.96303867008063	-0.394023948213039	0.702538780056983	0.902106030717907	-6.54325096528766
"PSR0500011899.mm.1"	"Hectd4"	0.040467283158951	7.99155085409946	0.393802592384412	0.702696617673877	0.902106030717907	-6.54334437258738
"PSR1300004451.mm.1"	"Ddx46"	0.0352599433692156	9.65956190918105	0.393778344741676	0.702713908350156	0.902106030717907	-6.54335460147805
"PSR0600001823.mm.1"	"Nrf1"	0.027905953091274	8.49750133747854	0.393677532379864	0.702785798254101	0.902106030717907	-6.54339712274146
"PSR0200041630.mm.1"	"Defb29"	-0.0398417642285267	5.83503964255921	-0.393612376626522	0.702832262870294	0.902106030717907	-6.54342459894236
"PSR1800007210.mm.1"	"Rock1"	0.0369763050745995	10.1884050765664	0.393590281913937	0.7028480195995	0.902106030717907	-6.54343391529154
"PSR0200021221.mm.1"	"Ddx27"	0.0313326420067384	8.23501681618887	0.393586394030838	0.702850792238541	0.902106030717907	-6.54343555458516
"PSR1300010722.mm.1"	"Cdkal1"	0.0415690461899079	9.24186399289181	0.393498105543077	0.702913756310001	0.902106030717907	-6.54347277648049
"PSR0500032762.mm.1"	"Tecpr1"	0.0358175449454379	8.64605749750549	0.393430683451119	0.702961840848884	0.902106030717907	-6.54350119579489
"PSR1800009151.mm.1"	"Gnpda1"	0.030040226275089	9.31827190381905	0.393391241232794	0.702989971158961	0.902106030717907	-6.54351781903625
"PSR0400012663.mm.1"	"Wasf2"	0.0345082517864626	8.48603003235613	0.393261302822465	0.70308264699468	0.902172732031608	-6.54357257123599
"PSR0400000318.mm.1"	"Rab2a"	-0.0312105573559052	10.0067641774433	-0.39301686275505	0.70325700271971	0.902344228528711	-6.54367552367364
"JUC0600013064.mm.1"	"A2ml1"	0.0568723891800165	5.75436345112766	0.392861212347657	0.703368035524862	0.902434460673407	-6.54374104774655
"JUC1900001311.mm.1"	"Cyb561a3"	-0.0468250795190484	7.87022623732833	-0.392794262846839	0.703415796050852	0.902443507544145	-6.54376922372884
"JUC0300010738.mm.1"	"Lrig2"	-0.0579066178593646	7.79868211300312	-0.392549364368124	0.70359051372682	0.902615422933804	-6.54387225075782
"JUC0200022822.mm.1"	"Prex1"	-0.0354129669446959	10.918790929104	-0.392347473639807	0.703734562200582	0.902747976092964	-6.54395713803489
"JUC1500002420.mm.1"	"Mroh1"	0.108395823873048	4.56654283694895	0.392234289252465	0.703815324389987	0.902799335208728	-6.54400470924743
"JUC0600003979.mm.1"	"Aak1"	-0.039710346089981	9.13472830240625	-0.392129761810166	0.703889912929488	0.902822510973545	-6.54404863017725
"PSR0800003402.mm.1"	"Pcm1"	-0.0471479221664932	6.49353026265863	-0.391936255496146	0.704028003680385	0.902915405587895	-6.54412990888908
"JUC1100021103.mm.1"	"P4hb"	-0.0401006974820781	8.47053416159235	-0.391702647186247	0.704194727394436	0.902948908415869	-6.54422798002865
"PSR0800007617.mm.1"	"Gpt2"	0.0415475387283548	4.58930808026393	0.39156329588846	0.704294188825286	0.902948908415869	-6.5442864542044
"PSR1300018020.mm.1"	"Gpbp1"	-0.0299604658155932	10.684124765686	-0.391561331711619	0.704295590790945	0.902948908415869	-6.54428727826268
"JUC0500002311.mm.1"	"Jakmip1"	0.0552698363221564	4.51617629325946	0.391557228854572	0.704298519280891	0.902948908415869	-6.54428899957817
"JUC0700018875.mm.1"	"Atxn2l"	-0.031460333439874	12.2133802195755	-0.391468317316728	0.704361982792313	0.902978049649548	-6.54432629730355
"PSR1900000039.mm.1"	"Cpt1a"	-0.0741954340331752	10.2241922656164	-0.39131322295683	0.704472692218239	0.903014980533663	-6.54439133862936
"JUC0500003720.mm.1"	"Adgrl3"	0.0535135825530633	5.65063755161426	0.391307788221241	0.70447657177304	0.903014980533663	-6.54439361732172
"PSR1300017611.mm.1"	"Erbin"	0.0417101749125433	8.82612347419418	0.39125676382476	0.704512995684306	0.903014980533663	-6.54441500949288
"JUC0X00001016.mm.1"	"Dock11"	-0.0308933918826018	9.748717711254	-0.391106328880525	0.704620388714416	0.903032451552557	-6.54447806421603
"JUC0100017054.mm.1"	"Ahctf1"	0.0518664790513625	9.38565002872825	0.391027215328517	0.70467686934177	0.903032451552557	-6.54451121521165
"JUC0500001776.mm.1"	"Depdc5"	-0.0363963145187434	8.87916817164883	-0.391003425417968	0.704693853771381	0.903032451552557	-6.54452118264315
"JUC0200006642.mm.1"	"Rtf1"	0.0373478813401196	9.99983311515646	0.390976319044434	0.704713206147178	0.903032451552557	-6.54453253888265
"PSR1100013088.mm.1"	"Cox11"	-0.0386591689486089	8.78370467783815	-0.390895312656112	0.704771041334843	0.903032451552557	-6.54456647204563
"PSR0100027826.mm.1"	"Prrc2c"	0.0336428789377994	11.3642941304115	0.390668122064637	0.704933256610165	0.90311252010689	-6.54466160475858
"PSR0700001752.mm.1"	"Strn4"	0.0351264713365964	9.08024920245445	0.390636621827133	0.704955749184844	0.90311252010689	-6.54467479079805
"JUC0200011828.mm.1"	"Dnajc5"	0.0391311370092886	9.42655682543267	0.390370072806568	0.705146089156897	0.903199774913625	-6.54478632740473
"PSR0500029385.mm.1"	"Cdk2ap1"	0.0370204419347839	8.75030300992133	0.390113387513478	0.705329405957579	0.903285399126884	-6.5448936669915
"JUC0400014142.mm.1"	"Dph2"	0.0755334896403639	7.6852066997022	0.390105303710941	0.705335179487836	0.903285399126884	-6.54489704633358
"PSR0500031187.mm.1"	"Srrt"	-0.0299853991556578	8.54021682182518	-0.389866773871704	0.705505548751026	0.903371954902032	-6.54499673055561
"PSR0100013282.mm.1"	"Copa"	0.0306678184049751	11.0383453823015	0.389846440842224	0.705520072359271	0.903371954902032	-6.54500522522355
"JUC1600005733.mm.1"	"Klhl6"	0.0366720770830025	8.83181709038492	0.389834753632681	0.705528420431973	0.903371954902032	-6.54501010767464
"JUC1000000633.mm.1"	"Hbs1l"	-0.0501683557332981	8.78330854371738	-0.389782462973237	0.705565771705783	0.903371954902032	-6.54503195089814
"JUC0100006377.mm.1"	"Tpr"	-0.0335648586288926	9.70096008812791	-0.389665486965172	0.705649330799308	0.903426760910139	-6.54508080468368
"PSR0100007444.mm.1"	"Lrrfip1"	0.0385425281383505	8.66541672734971	0.389608384965653	0.705690121794911	0.903426808728898	-6.54510464757624
"PSR0X00003435.mm.1"	"Slc9a6"	-0.0461234592028434	7.60757259889931	-0.38937275723938	0.705858453680978	0.90359012537968	-6.54520299799966
"PSR0200035525.mm.1"	"Nat10"	-0.0390646326015194	8.32925549792995	-0.389281121145926	0.705923922837738	0.90362175317398	-6.5452412311369
"JUC0400002302.mm.1"	"Ugcg"	-0.0325780437463621	11.4407854246065	-0.389029279941391	0.70610386321761	0.903713714146237	-6.54534626149731
"PSR0200041576.mm.1"	"Rbck1"	-0.033057650431644	8.71051345434032	-0.389011194686645	0.706116785860758	0.903713714146237	-6.54535380142215
"JUC1100020257.mm.1"	"Unc13d"	-0.0519938950945136	8.62875704768821	-0.389009405938349	0.706118063998871	0.903713714146237	-6.54535454715091
"PSR1600003673.mm.1"	"Opa1"	0.0480222466969416	8.68658400524269	0.388837870258688	0.706240638176275	0.903818408214506	-6.54542604492953
"JUC0X00008390.mm.1"	"Zfx"	0.0537068855037237	7.72492202618126	0.388735198462652	0.706314008584285	0.903860124822284	-6.54546882496627
"JUC1500002674.mm.1"	"Kctd17"	-0.041004738272834	10.1200833632433	-0.388671834345582	0.706359290881483	0.903865894727586	-6.54549522130458
"PSR0900019176.mm.1"	"Ddx10"	0.0331520471023801	9.12193716542614	0.388513238429296	0.706472634610136	0.903934361598546	-6.54556127123423
"JUC0400017075.mm.1"	"Vps13d"	-0.0683720741625944	7.58293206235163	-0.388450667328291	0.706517354388867	0.903934361598546	-6.54558732284669
"PSR1400016630.mm.1"	"Micu2"	-0.0411004633446748	8.96168442154198	-0.388381565521523	0.706566743062941	0.903934361598546	-6.54561608881682
"PSR0900026345.mm.1"	"Nbeal2"	0.0535857616607451	8.87090326788429	0.388368749679338	0.706575903003411	0.903934361598546	-6.54562142330156
"PSR0X00011236.mm.1"	"Plp2"	-0.0389970934350146	11.4231218252619	-0.388250435814057	0.706660468500258	0.903979237421497	-6.54567066239539
"JUC1000005344.mm.1"	"Zfc3h1"	-0.0363325886003825	9.6956183631047	-0.388205569445711	0.706692538096109	0.903979237421497	-6.54568933079369
"PSR0900007910.mm.1"	"Myo5a"	0.0367899353895549	7.78276596493172	0.387998863907697	0.70684029500991	0.904063908364856	-6.54577531172241
"JUC1500010178.mm.1"	"Kmt2d"	-0.0318856449749063	9.65707471561207	-0.387877522487033	0.706927038107309	0.90412268971112	-6.54582576408691
"JUC1100007612.mm.1"	"Gsdma"	0.0467751915830554	8.66287001927054	0.387692982617341	0.707058968289509	0.904239252858073	-6.54590246437837
"PSR1800011294.mm.1"	"Poli"	0.0348500520315858	7.63311517041038	0.38740864299216	0.707262266893017	0.904447068502129	-6.54602057532279
